ID,City,District,ScenicSpotName,NewCategory,Address,Description,OpenTime,Phone,TravelInfo,WebsiteUrl,Class1,Class2,Class3,Keyword,ParkingInfo,Position,Level,Picture,MapUrl,DescriptionDetail,室內室外分類
50,臺北市,中山區,財團法人劍潭古寺,🏯 歷史人文類,臺北市中山區北安路805巷6號,,,886-2-25323834,,,廟宇類,自然風景類,,,,"{'PositionLon': 121.55535888671875, 'PositionLat': 25.086179733276367, 'GeoHash': 'wsqqwncct'}",非古蹟,"{'PictureUrl1': 'https://www.travel.taipei/image/89371', 'PictureDescription1': '財團法人劍潭古寺'}",,劍潭有一段傳奇，傳說鄭成功有一次領兵經過此潭，潭中時有蛟龍之類的水怪興風作浪，害人無數，鄭成功把腰邊佩掛的寶劍，往潭中蛟怪擲去，從此潭水平靜，而此潭也因鄭成功的擲劍平妖，而名為「劍潭」。推算劍潭古寺的年代，於臺灣府誌說「觀音寺，在八芝蘭劍潭」。按淡水廳誌記載「劍潭寺，乾隆38年，由吳廷誥等人捐建。該寺有碑記，描述僧人榮華和尚，路經此地，遇到一條蛇擋路，以卜筮占吉兇，大吉，便在此建場興寺。之後，又有白衣大士托夢指示，將有八隻舟楫從上海經過基隆，可以籌募基金，果然靈驗，劍潭寺遂成」，所以至今應該有350年以上的歷史，但日據後期被迫遷建至大直現址。入廟前有一牌樓，青綠色的瓦頂下寫著「劍潭古寺」四字，裡面的小巷道，就是劍潭古寺的原址，在這一片林園當中，園內保留著劍潭古寺舊有的廟柱及石碑，柱上殘留的許多痕跡，都是一段一段的歷史，有著濃厚的歷史感。,室內
51,臺北市,中山區,迎風河濱公園,🌳 都會休閒類,臺北市中山區3GFW+J2,,全天開放,886-2-27258149,,https://heo.gov.taipei/News_Content.aspx?n=E65DBD99C91AEAC4&sms=3A0FD6D3764BFBA7&s=2A2A587DBB172175,都會公園類,,都會公園類,,,"{'PositionLon': 121.54573822021484, 'PositionLat': 25.074350357055664, 'GeoHash': 'wsqqtudus'}",非古蹟,"{'PictureUrl1': 'https://www.travel.taipei/image/65131', 'PictureDescription1': '迎風河濱公園'}",,"位於基隆河大直橋至中山高速公路間，面積約273,387平方公尺。 園區最大的特色就是設有專為狗兒們所設置的「迎風狗運動公園」，佔地約1公頃，以體重9公斤作為分野，分為大狗區和小狗區，並設置不鏽鋼圍欄、雙層門作為人犬防護措施，還有狗便清潔便利設施，以及8座休憩座椅和4座洗手足台，方便在一番玩鬧之後，讓主人洗手和狗狗洗腳之用。河岸的親水草坪，是闔家歡聚、嬉戲、休憩的好地方，運動場是迎風河濱公園另一特色，有多項設施可供民眾一展身手，鍛鍊強健體魄，包括有羽球、棒壘球、足球、直排輪練習場等運動設施，另外，還有一座超迷你高爾夫球練習場喔！",室外
52,臺北市,中山區,遼寧公園,🌳 都會休閒類,臺北市中山區遼寧街177號 Taipei號遼寧公園104-81,,全天開放,886-2-25850192,,https://parks.taipei/parks/m2/pkl_parks_m2C.php?sid=464,都會公園類,,,,,"{'PositionLon': 121.542236328125, 'PositionLat': 25.053659439086914, 'GeoHash': 'wsqqtbbk5'}",非古蹟,"{'PictureUrl1': 'https://www.travel.taipei/image/89274', 'PictureDescription1': '遼寧公園'}",,遼寧公園四周為筆直高大的蒲葵，為公園增添些許南洋的風情；其內以花台來做地形變化，柔緩的小丘斜坡增添空間垂直韻律感。公園內設置兒童遊戲區，設有遊具、搖搖樂，提供幼童遊戲、四肢活動之遊戲場。園內主要植栽以歷史悠久生長茂密的榕樹為主，提供遮蔭之功能；另外觀葉之紫薇也圍繞園區，葉色之變化與樹皮之光澤，為公園的綠意中增添變化。生長在遼寧公園的受保護老樹目前預估樹齡約為30多歲，正值壯年的受保護老樹，具有地區人文及歷史代表性，位於公園出入口附近猶如公園裡的老招牌。公園內也有種類豐富的種植，例如榕樹、蒲葵、竹柏、樟樹、九芎、小葉南洋杉、變葉木、杜鵑、馬纓丹、黃金露華等植栽。公園設施一覽園景設施：花廊。休憩設施：園椅。遊樂設施：組合遊具、搖搖樂。運動設施：上肢牽引器。(資料來源：臺北市政府民政局),室外
53,臺北市,中山區,遼寧街夜市,🛍️ 商圈市集類,臺北市中山區遼寧街48號之 1 號,,,886-2-25505220,,https://www.tcma.gov.taipei/News_Content.aspx?n=FAC14AD2DE4E01A4&sms=32F7BA052C5CA548&s=378B3348E6FD63C5,小吃/特產類,,,,,"{'PositionLon': 121.54216003417969, 'PositionLat': 25.049100875854492, 'GeoHash': 'wsqqtb039'}",非古蹟,"{'PictureUrl1': 'https://www.travel.taipei/image/89564', 'PictureDescription1': '遼寧街夜市'}",,早期因福聚宮的廟會活動帶來相當多的人潮， 進而吸引許多攤販聚集，漸漸形成夜市，而現在遼寧街夜市是一個以餐飲為主的小型夜市，大部分都是三、四十年以上的老字號小吃，有燙魷魚、海鮮熱炒、鵝肉、麻油腰子、擔仔麵、蚵仔煎、紅心粉圓、麻糬等，不僅是復興北路與南京東路周邊上班族一個熱門的聚餐場所，也是許多饕客與觀光客可以大快朵頤的好地方！遼寧海鮮熱炒遼寧街夜市擁有許多老字號的知名店家，短短一條街上，聚集了相當多的小吃店家，除了小吃外，遼寧街夜市的海鮮熱炒店也極具特色，產地運來的活海鮮一字排開，由顧客選擇烹調方式、分量，更不乏臺式、泰式等各國風味的熱炒料理，成為了許多上班族下班後相約小酌一杯的好去處，讓工作了一整天的壓力與煩悶就在談笑聲中散去。,室外
54,臺北市,中山區,雙城街夜市,🛍️ 商圈市集類,臺北市中山區雙城街10巷1號,,日攤：08:00~16:00；夜攤：17:00~24:00,886-2-25505220,,https://www.tcma.gov.taipei/News_Content.aspx?n=FAC14AD2DE4E01A4&sms=32F7BA052C5CA548&s=379543A1C1FBF20B,小吃/特產類,,,,,"{'PositionLon': 121.52436065673828, 'PositionLat': 25.064220428466797, 'GeoHash': 'wsqqt6g3d'}",非古蹟,"{'PictureUrl1': 'https://www.travel.taipei/image/89177', 'PictureDescription1': '雙城街夜市'}",,雙城街夜市幾乎都是老字號的攤位，賣了30多年的小吃比比皆是，因為實在太美味了，一傳十十傳百，即使刮風下雨，許多舊雨新知都會自動來報到。夜市的規模雖然不大，整齊劃一的橘紅色招牌，井然有序，成為臺北市第一個區域性示範夜市，加上這附近也有蠻多pub，所以有些國際友人也會來這裡，這些攤位的生意好的不得了，不去不知道，無論如何非得來嚐鮮不可。好吃的嘉義雞肉飯，美味可口又下飯；道地的水煮鵝肉，香噴噴的鵝肉高湯，滿足挑剔的嘴；魯肉飯也是知名，黃記魯肉飯，與嘉義雞肉飯同樣獲得臺北市的魯肉飯競賽佳作，好吃自然不在話下，以蹄膀，豬腳一起滷的魯肉，更濃醇卻不油膩。最後別放忘了這裡的甜品，阿嬤的古早味米苔目、愛玉冰，懷念的臺灣小吃，超乎想像的好吃！,室外
55,臺北市,中山區,非畫廊Beyond Gallery,🎨 藝文展館類,臺北市中山區長安東路一段9號10樓,,週一~週六11：00~18：00,886-2-25620709,,https://www.loranger.com.tw/beyond-gallery/,藝術類,,,,,"{'PositionLon': 121.52243041992188, 'PositionLat': 25.0498104095459, 'GeoHash': 'wsqqt21vt'}",非古蹟,"{'PictureUrl1': 'https://www.travel.taipei/image/174540', 'PictureDescription1': '非畫廊Beyond Gallery'}",,2008年1月成立的「非畫廊」（Beyond Gallery），以「不只是畫廊」、「超越自己」鼓舞工作夥伴，並期許「非畫廊」有不同於一般畫廊的夢想，以推動台灣的當代藝術為己任，並引進重要的國際當代藝術家的作品，達到開發視野、展望未來的美學高度。將本土優秀的藝術家及展覽推廣到國際舞台，促進台灣藝文與國際的交流。 與全球的美術館、策展人、藝術家、收藏家建立關係，帶動台灣藝術產業形成的可能性。有系統研究國內、外藝術品典藏，提供具深度與專業的藝術經紀和蒐藏顧問。,室內
56,臺北市,中正區,《台灣新生報》舊址,🏯 歷史人文類,臺北市中正區延平南路112 之19號,,開放空間,886-2-87723058,,,古蹟類,自然風景類,,,,"{'PositionLon': 121.50933837890625, 'PositionLat': 25.042509078979492, 'GeoHash': 'wsqqmnb7h'}",非古蹟,"{'PictureUrl1': 'https://www.travel.taipei/image/362265', 'PictureDescription1': '《台灣新生報》舊址'}",,原為《台灣日日新報》報社，是由《台灣新報》和《台灣日報》兩家日系報紙合併而來，是當時的第一大報且發行時間最長的報紙。1945年10月26日李萬居代表行政長官公署接收《台灣新報》，改名為《台灣新生報》，是當時唯一官報。1947年二二八事件發生時，報社總經理阮朝日和日文版總編輯吳金鍊，被台灣省行政長官公署派人強行押走，迄今生死不明。,室外
57,臺北市,中正區,三創生活,🛍️ 商圈市集類,臺北市中正區市民大道三段2號樓 R213,,週日至週四 11:00-21:30／週五至週六及國定假日前夕 11:00-22:00,886-809-093300,,https://www.syntrend.com.tw/,購物娛樂類,,,,,"{'PositionLon': 121.53111267089844, 'PositionLat': 25.04534912109375, 'GeoHash': 'wsqqmx278'}",非古蹟,"{'PictureUrl1': 'https://www.travel.taipei/image/65876', 'PictureDescription1': '三創生活'}",,"「三創生活」坐落於市民大道三段與金山北路交界，佔地2,687坪，建築外觀呈現前瞻氣勢，立面設計詮釋產業特性，結合鄰近綠帶的視野，實踐自然與科技共生的設計理念。空間規劃導入科技生活、潮流影音、子親娛樂、動漫文化、探索體驗、創作育成及藝術展演等多元概念，結合園區內隨處可見的數位視屏，讓影像的多元樣貌，觸動對生活的無限想像。園區以人為核心，打造實踐未來的生活平台。期待能藉由互動、分享、探索、學習與創作，帶領大眾重新建構科技、文化與生活的連結。園區共12層樓，緊鄰光華數位新天地，提供選購3C產品的更多選擇。",室內
58,臺北市,中正區,下北沢世代,🌳 都會休閒類,臺北市  中正區和平西路二段141號2樓之1,,周六～日：13:00~19:00，週一～五公休,886-2-23145650,捷運「龍山寺」站3號出口直行約10分鐘，或可搭北市公車1、007、和平幹線及藍28至「和平中華路口」站下車；或12、202、205、212、223、246、250、253、260、307、604、670、671及673至「大埔街」站下車。,,其他,,,,,"{'PositionLon': 121.52241516113281, 'PositionLat': 25.047977447509766, 'GeoHash': 'wsqqmrcgj'}",,{'PictureUrl1': 'https://cloud.culture.tw/e_upload_ccacloud/festival/image/A0/B0/C0/D0/E0/F27/ffd53fcd-b4eb-4d60-afae-da040f4b0185.jpg'},,除了是專營古本、二手雜誌、絕版逸品、文房雜貨等各類商品的書店外，更是結合企画、選書、編集、設計的出版工作室。透過流通販售日本、歐美、香港的美術攝影、獨立刊物等主題商品，並策劃多檔以雜誌與zine為主題的平面活動。目前台中也有分店。,室外
59,臺北市,中正區,中央藝文公園_華山大草原遊戲場,⛰️ 自然生態類,臺北市中正區北平東路中央藝文公園,,開放空間,886-2-23032451,,https://play4u.gov.taipei/News_Content.aspx?n=4773608F226124D4&sms=7B56BA5392EB632C&s=6A692C83A2717DA3,文化類,都會公園類,自然風景類,,,"{'PositionLon': 121.5268325805664, 'PositionLat': 25.046119689941406, 'GeoHash': 'wsqqmrt0h'}",非古蹟,"{'PictureUrl1': 'https://www.travel.taipei/image/182869', 'PictureDescription1': '中央藝文公園_華山大草原遊戲場'}",,華山大草原遊戲場從入口處的火車造型牆作為開端，遊戲場以鐵軌和火車隧道等意象串連而成。其中，火車隧道的2個牆面，一面為舉辦工作坊時孩童留下的夢想泡泡，一面為華山車站歷史的展現。遊戲場中最具代表性的是結合山坡地景綠樹中的「煙囪遊戲塔」，其煙囪外型與華山酒廠大煙囪呼應，利用高低層次的遊戲塔，創造不同的遊戲高度體驗，場內更設有「水沙世界」、「極限滑索」、「飛天鞦韆」、「大坡面溜滑梯」等設施環繞，提供多樣的機能與挑戰。延伸至遊戲場的大草坪，讓孩童能發揮自我的想像空間，進行更多元的遊戲行為。,室外
60,臺北市,中正區,中華民國總統府,🏯 歷史人文類,臺北市中正區重慶南路一段122號,,,886-2-23113731,,https://www.president.gov.tw/,古蹟類,,,,,"{'PositionLon': 121.51194763183594, 'PositionLat': 25.040090560913086, 'GeoHash': 'wsqqmn6m1'}",非古蹟,"{'PictureUrl1': 'https://www.travel.taipei/image/215849', 'PictureDescription1': '中華民國總統府'}",,※為辦理本府開放參觀展場更新工程，自113年5月20日起，暫停平日及假日開放參觀活動，重新開放日期將另行公告。日本人統治臺灣，並不是一個單純的領土擴張，而是整個東亞殖民地計畫的第一步，所以處處都要是最好的模範，將來才好展示給其它「歸順」的新殖民地。在這個殖民地的目標下，他們學習的對象是西方，在臺灣蓋了很多歐洲巴洛克風格的建築，這些建築技術在今天看來都是很傑出的。總統府是日本時期的總督府，於1919年完工，當時總督在辦公室面向東方，可以眺望到四獸山以內的整個臺北市，每天看著旭日東昇，擘劃著永續的宏圖偉業。從第7任總督開始，總共有13位總督在此辦公，光復後陳誠的東南軍政長官公署和中華民國行政院、中華民國總統府共用此建築，而後的歷任總統，均以此為總統府，在此日理萬機。,室外
61,臺北市,中正區,二二八和平公園,🌳 都會休閒類,臺北市中正區凱達格蘭大道3號二二八和平公園,,,886-2-23897228,,https://228memorialmuseum.gov.taipei/Default.aspx,都會公園類,,遊憩類,,,"{'PositionLon': 121.5151596069336, 'PositionLat': 25.04132080078125, 'GeoHash': 'wsqqmnssk'}",非古蹟,"{'PictureUrl1': 'https://www.travel.taipei/image/63649', 'PictureDescription1': '二二八和平公園'}",,二二八和平公園位於臺北市公園路、襄陽路、懷寧街與凱達格蘭大道所圍成的街廓內，古典風格的都會公園，園內有日本庭園式造景池塘、拱橋、綠地步道及露天音樂臺，而台北二二八紀念館和紀念碑也設立在園區內。1995年，李前總統代表政府，在二二八紀念碑前向受難家屬致歉，同年內，前臺北市長陳水扁也將「臺北新公園」改名為「二二八和平公園」希望藉此安慰受難者家屬心中的哀痛，更希望後代子孫能記取歷史教訓，共同為臺灣的前途和人民奮鬥。1997年，二二八事件50周年時，「二二八事件紀念碑碑文」完成銘刻揭幕儀式。同時也設置「台北二二八紀念館」藉由紀念館展覽，將事件始末以及受難史實公諸於世。唯有認清歷史和發現事實，為自己和後代追求幸福，才能獲得真正的平靜。,室外
